$1;1490184784425450900;public org.springframework.http.ResponseEntity com.example.restdata.MicroserviceType.read();<no-session-id>;2803631505526508742;1490184784312598560;1490184784419883064;restdata-za58l;10;10
$1;1490184784425722851;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508741;1490184784310069508;1490184784420508150;restdata-za58l;9;9
$1;1490184784425930886;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508742;1490184784312548225;1490184784420584442;restdata-za58l;9;9
$1;1490184784426090651;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508742;1490184783731372915;1490184783901149589;proxy-lu8ga;5;5
$1;1490184784426257608;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508741;1490184783729859400;1490184783901151009;proxy-lu8ga;5;5
$1;1490184784426381971;public org.springframework.http.ResponseEntity com.example.proxy.MicroserviceType.getInstanceOrder();<no-session-id>;2803631505526508741;1490184783709580115;1490184783901303415;proxy-lu8ga;4;4
$1;1490184784426533338;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508742;1490184784251733074;1490184784419740145;app-3lcx5;6;6
$1;1490184784426705194;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508741;1490184784249388420;1490184784419740194;app-3lcx5;6;6
$1;1490184784426889501;public org.springframework.http.ResponseEntity com.example.proxy.MicroserviceType.getInstanceLogin();<no-session-id>;2803631505526508742;1490184783711484844;1490184783901530289;proxy-lu8ga;4;4
$1;1490184784427024425;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508742;1490184783711381155;1490184783901855349;proxy-lu8ga;3;3
$1;1490184784427188691;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508741;1490184783709484477;1490184783901921497;proxy-lu8ga;3;3
$1;1490184784427313854;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508741;1490184784227963682;1490184784420675441;elb-2w5uj;2;2
$1;1490184784427460699;public org.springframework.http.ResponseEntity com.example.elb.MicroserviceType.getIndexOrder();<no-session-id>;2803631505526508741;1490184784211997950;1490184784420771061;elb-2w5uj;1;1
$1;1490184784427586866;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508742;1490184784229909433;1490184784420868426;elb-2w5uj;2;2
$1;1490184784427779201;public org.springframework.http.ResponseEntity com.example.elb.MicroserviceType.getIndexLogin();<no-session-id>;2803631505526508742;1490184784221432692;1490184784420912111;elb-2w5uj;1;1
$1;1490184784427929566;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508741;1490184784211694658;1490184784421059798;elb-2w5uj;0;0
$1;1490184784428094709;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508742;1490184784221353754;1490184784421092645;elb-2w5uj;0;0
$1;1490184784488529878;public org.springframework.http.ResponseEntity com.example.cassandra.MicroserviceType.readData();<no-session-id>;2803631505526508743;1490184783909202864;1490184783968195382;cassandra-9fon2;13;13
$1;1490184784489013552;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508743;1490184783909082487;1490184783968697745;cassandra-9fon2;12;12
$1;1490184784489403281;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508743;1490184784428519755;1490184784488922428;restdata-za58l;11;11
$1;1490184784489743639;public org.springframework.http.ResponseEntity com.example.restdata.MicroserviceType.read();<no-session-id>;2803631505526508743;1490184784389849252;1490184784489424753;restdata-za58l;10;10
$1;1490184784490605328;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508743;1490184784389763623;1490184784490196092;restdata-za58l;9;9
